"# ------------------------------------"
"Report: Publisher Bandwidth"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2016-01-01 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"# ------------------------------------"
id,bandwidth_consumption,average_storage,peak_storage,added_storage,deleted_storage,combined_bandwidth_storage,transcoding_consumption
20171215,139489.20714474,683791.56329823,683791.56329823,0,0,823280.77044296,0
20171216,74268.47454071,683791.56329823,683791.56329823,0,0,758060.03783894,0
20171217,63811.166065216,683791.56329823,683791.56329823,0,0,747602.72936344,0
20171218,70504.001235962,683791.56329823,683791.56329823,0,0,754295.56453419,0
20171219,91410.185887337,683791.56329823,683791.56329823,0,0,775201.74918556,0
20171220,55009.156626701,683791.56329823,683791.56329823,0,0,738800.71992493,0
20171221,79269.484552383,683791.56329823,683791.56329823,0,0,763061.04785061,0
20171222,84958.447294235,683791.56329823,683791.56329823,0,0,768750.01059246,0
20171223,46678.074142456,683791.56329823,683791.56329823,0,0,730469.63744068,0
20171224,115961.87601662,683791.56329823,683791.56329823,0,0,799753.43931484,0
20171225,90507.959088326,683791.56329823,683791.56329823,0,0,774299.52238655,0
20171226,70091.539118767,683791.56329823,683791.56329823,0,0,753883.10241699,0
20171227,92253.258624077,683791.56329823,683791.56329823,0,0,776044.8219223,0
20171228,79555.430757523,683791.56329823,683791.56329823,0,0,763346.99405575,0
20171229,78986.709195137,683791.56329823,683791.56329823,0,0,762778.27249336,0
20171230,52292.518566132,683791.56329823,683791.56329823,0,0,736084.08186436,0
20171231,96136.571084976,683791.56329823,683791.56329823,0,0,779928.1343832,0
20180101,86022.243525505,683791.56329823,683791.56329823,0,0,769813.80682373,0
20180102,88814.610785484,683791.56329823,683791.56329823,0,0,772606.17408371,0
20180103,86436.672915459,683791.56329823,683791.56329823,0,0,770228.23621368,0
20180104,64629.422670364,683791.56329823,683791.56329823,0,0,748420.98596859,0
20180105,73374.413209915,683791.56329823,683791.56329823,0,0,757165.97650814,0
20180106,77387.115273476,683791.56329823,683791.56329823,0,0,761178.6785717,0
20180107,63752.882435799,683791.56329823,683791.56329823,0,0,747544.44573402,0
20180108,93518.009099007,683791.56329823,683791.56329823,0,0,777309.57239723,0
20180109,94520.654852867,683791.56329823,683791.56329823,0,0,778312.21815109,0
20180110,62472.075655937,683791.56329823,683791.56329823,0,0,746263.63895416,0
20180111,65217.318256378,683791.56329823,683791.56329823,0,0,749008.8815546,0
20180112,68852.948145866,683791.56329823,683791.56329823,0,0,752644.51144409,0
20180113,132292.06754017,683791.56329823,683791.56329823,0,0,816083.63083839,0
20180114,69055.872989655,683791.56329823,683791.56329823,0,0,752847.43628788,0
20180115,44823.374489784,683791.56329823,683791.56329823,0,0,728614.93778801,0
20180116,84225.772654533,683791.56329823,683791.56329823,0,0,768017.33595276,0
20180117,44242.575036049,683791.56329823,683791.56329823,0,0,728034.13833427,0
20180118,67573.075450897,683791.56329823,683791.56329823,0,0,751364.63874912,0
20180119,82988.055755615,683791.56329823,683791.56329823,0,0,766779.61905384,0
20180120,85474.137453079,683791.56329823,683791.56329823,0,0,769265.7007513,0
20180121,28647.394856453,683791.56329823,683791.56329823,0,0,712438.95815468,0
20180122,55231.124581337,683791.56329823,683791.56329823,0,0,739022.68787956,19729.393961906
20180123,74674.531313896,729189.31960964,729189.31960964,45397.756311417,0,803863.85092354,32566.964935303
20180124,33898.632893562,729189.31960964,729189.31960964,0,0,763087.9525032,0
20180125,72415.488703728,729189.31960964,729189.31960964,0,0,801604.80831337,0
20180126,140374.41109562,729189.31960964,729189.31960964,0,0,869563.73070526,0
20180127,94046.922200203,729189.31960964,729189.31960964,0,0,823236.24180984,0
20180128,92802.466560364,729189.31960964,729189.31960964,0,0,821991.78617001,0
20180129,49071.56108284,729189.31960964,729189.31960964,0,0,778260.88069248,0
20180130,66908.811013222,729189.31960964,729189.31960964,0,0,796098.13062286,422.30572223663
20180131,57492.094153404,729611.62533188,729611.62533188,422.30572223663,0,787103.71948528,0
20180201,72081.588290215,729611.62533188,729611.62533188,0,0,801693.21362209,0
20180202,69893.123435974,729611.62533188,729611.62533188,0,0,799504.74876785,0
20180203,125280.64580345,729611.62533188,729611.62533188,0,0,854892.27113533,0
20180204,49507.102093697,729611.62533188,729611.62533188,0,0,779118.72742558,0
20180205,49691.120490074,729611.62533188,729611.62533188,0,0,779302.74582195,0
20180206,53328.60724926,729611.62533188,729611.62533188,0,0,782940.23258114,0
20180207,55511.513922691,729611.62533188,729611.62533188,0,0,785123.13925457,0
20180208,54975.162005424,729611.62533188,729611.62533188,0,0,784586.7873373,0
20180209,70112.514122963,729611.62533188,729611.62533188,0,0,799724.13945484,0
20180210,145114.09306431,729611.62533188,729611.62533188,0,0,874725.71839619,0
20180211,92873.677085876,729611.62533188,729611.62533188,0,0,822485.30241776,0
20180212,87214.580002785,729611.62533188,729611.62533188,0,0,816826.20533466,370.22590637207
20180213,95576.992132187,737689.27003098,737689.27003098,8077.6446990967,0,833266.26216316,7707.4187927246
20180214,51154.055068016,737689.27003098,737689.27003098,0,0,788843.32509899,0
20180215,57333.815153122,737689.27003098,737689.27003098,0,0,795023.0851841,0
20180216,64874.906198502,737689.27003098,737689.27003098,0,0,802564.17622948,0
20180217,116723.74843121,737689.27003098,737689.27003098,0,0,854413.01846218,0
20180218,69658.361563683,737689.27003098,737689.27003098,0,0,807347.63159466,0
20180219,77043.350653648,737689.27003098,737689.27003098,0,0,814732.62068462,0
20180220,82817.853838921,737718.58039856,737718.58039856,29.310367584229,0,820536.43423748,0
20180221,61877.825716019,742684.64635277,742684.64635277,4966.0659542084,0,804562.47206879,4966.0659542084
20180222,68865.038067818,742684.64635277,742684.64635277,0,0,811549.68442059,0
20180223,97904.61217308,742684.64635277,742684.64635277,0,0,840589.25852585,0
20180224,113693.00177383,742684.64635277,742684.64635277,0,0,856377.6481266,0
20180225,85298.69090271,742684.64635277,742684.64635277,0,0,827983.33725548,0
20180226,70535.985347748,742684.64635277,742684.64635277,0,0,813220.63170052,0
20180227,55609.271035194,742684.64635277,742684.64635277,0,0,798293.91738796,0
20180228,30075.123335838,742684.64635277,742684.64635277,0,0,772759.76968861,0
20180301,69687.789959908,743076.13831902,743076.13831902,391.49196624756,0,812763.92827892,391.49196624756
20180302,57447.275513649,743076.13831902,743076.13831902,0,0,800523.41383266,0
20180303,105726.14522076,743076.13831902,743076.13831902,0,0,848802.28353977,0
20180304,105023.89183426,743076.13831902,743076.13831902,0,0,848100.03015327,0
20180305,64558.801259995,743076.13831902,743076.13831902,0,0,807634.93957901,0
20180306,108392.00645065,757454.48860455,757454.48860455,14378.35028553,0,865846.4950552,11252.026972771
20180307,102402.65580082,757454.48860455,757454.48860455,0,0,859857.14440536,3125.2348794937
20180308,71958.151359558,757454.48860455,757454.48860455,0,0,829412.6399641,0
20180309,258745.01208115,757455.85210323,757455.85210323,1.3634986877441,0,1016200.8641844,14977.707392693
20180310,300462.23166752,757455.85210323,757455.85210323,0,0,1057918.0837708,0
20180311,228943.45993996,757455.85210323,757455.85210323,0,0,986399.31204319,0
20180312,169508.88884544,757455.85210323,757455.85210323,0,0,926964.74094868,0
20180313,122703.2502079,757455.85210323,757455.85210323,0,0,880159.10231113,0
20180314,106859.9532547,757455.85210323,757455.85210323,0,0,864315.80535793,0
20180315,161953.42251492,757455.85210323,757455.85210323,0,0,919409.27461815,0
20180316,92517.869909286,757455.85210323,757455.85210323,0,0,849973.72201252,0
20180317,116473.05967522,757455.85210323,757455.85210323,0,0,873928.91177845,0
20180318,225753.59953499,757455.85210323,757455.85210323,0,0,983209.45163822,0
20180319,189703.85432243,757455.85210323,757455.85210323,0,0,947159.70642567,0
20180320,117067.34138775,763212.13158607,763212.13158607,5756.2794828415,0,880279.47297382,5812.6612329483
20180321,107989.92736626,763212.13158607,763212.13158607,0,0,871202.05895233,0
20180322,86271.941267014,766626.34042072,766626.34042072,3414.2088346481,0,852898.28168774,3414.2088346481
20180323,113648.35861588,766626.34042072,766626.34042072,0,0,880274.6990366,0
20180324,119345.712924,766626.34042072,766626.34042072,0,0,885972.05334473,0
20180325,174803.23675632,766626.34042072,766626.34042072,0,0,941429.57717705,0
20180326,179133.84443855,766626.34042072,766626.34042072,0,0,945760.18485928,5756.2794828415
20180327,191323.22991943,766626.34042072,766626.34042072,0,0,957949.57034016,0
20180328,184256.36649418,766626.34042072,766626.34042072,0,0,950882.7069149,0
20180329,172865.39622307,766626.34042072,766626.34042072,0,0,939491.73664379,0
20180330,239176.08337975,766626.34042072,766626.34042072,0,0,1005802.4238005,0
20180331,345476.88751316,766626.34042072,766626.34042072,0,0,1112103.2279339,0
20180401,239204.65139675,766626.34042072,766626.34042072,0,0,1005830.9918175,0
20180402,160552.26878357,766626.34042072,766626.34042072,0,0,927178.60920429,0
20180403,81849.488582611,766626.34042072,766626.34042072,0,0,848475.82900333,0
20180404,122138.14738274,766626.34042072,766626.34042072,0,0,888764.48780346,0
20180405,118680.71858692,766626.34042072,766626.34042072,0,0,885307.05900764,0
20180406,106538.93688011,766626.34042072,766626.34042072,0,0,873165.27730083,0
20180407,153262.66931629,766626.34042072,766626.34042072,0,0,919889.00973701,0
20180408,185533.37847996,766626.34042072,766626.34042072,0,0,952159.71890068,0
20180409,150652.86768341,766626.34042072,766626.34042072,0,0,917279.20810413,0
20180410,123541.06752396,766626.34042072,766626.34042072,0,0,890167.40794468,0
20180411,134114.24622631,766627.60445786,766627.60445786,1.2640371322632,0,900741.85068417,0
20180412,144311.76008701,766627.60445786,766627.60445786,0,0,910939.36454487,0
20180413,86248.08261013,774591.00966835,774591.00966835,7963.405210495,0,860839.09227848,7963.405210495
20180414,179610.16203022,774591.00966835,774591.00966835,0,0,954201.17169857,0
20180415,172843.87614822,774591.00966835,774591.00966835,0,0,947434.88581657,0
20180416,115386.52863407,774591.00966835,774591.00966835,0,0,889977.53830242,0
20180417,123542.21177101,774591.00966835,774591.00966835,0,0,898133.22143936,0
20180418,112929.05873966,774591.00966835,774591.00966835,0,0,887520.06840801,0
20180419,107812.65855789,774591.00966835,774591.00966835,0,0,882403.66822624,0
20180420,96595.719518661,774591.00966835,774591.00966835,0,0,871186.72918701,0
20180421,132632.56084728,774591.00966835,774591.00966835,0,0,907223.57051563,0
20180422,184604.96558762,774591.00966835,774591.00966835,0,0,959195.97525597,0
20180423,146094.85804367,774591.00966835,774591.00966835,0,0,920685.86771202,0
20180424,104267.30941868,774591.00966835,774591.00966835,0,0,878858.31908703,0
20180425,114837.70316696,774591.00966835,774591.00966835,0,0,889428.71283531,0
20180426,99178.6847229,774591.00966835,774591.00966835,0,0,873769.69439125,0
20180427,133865.26339054,774591.00966835,774591.00966835,0,0,908456.27305889,0
20180428,171981.53180695,774591.00966835,774591.00966835,0,0,946572.5414753,0
20180429,147688.79964924,774591.00966835,774591.00966835,0,0,922279.80931759,0
20180430,110229.07822704,774591.00966835,774591.00966835,0,0,884820.08789539,0
20180501,164565.2715044,774591.00966835,774591.00966835,0,0,939156.28117275,0
20180502,96803.050739288,774591.00966835,774591.00966835,0,0,871394.06040764,0
20180503,78737.567720413,774592.18875408,774592.18875408,1.1790857315063,0,853329.75647449,0
20180504,103199.20013142,774592.18875408,774592.18875408,0,0,877791.3888855,0
20180505,148819.4961586,774592.18875408,774592.18875408,0,0,923411.68491268,0
20180506,163324.94936275,774592.18875408,774592.18875408,0,0,937917.13811684,0
20180507,109102.0388689,774901.89776611,774901.89776611,309.70901203156,0,884003.93663502,309.70901203156
20180508,128205.87473965,774901.89776611,774901.89776611,0,0,903107.77250576,0
20180509,100084.1750555,774901.89776611,774901.89776611,0,0,874986.07282162,0
20180510,108688.05410862,774901.89776611,774901.89776611,0,0,883589.95187473,0
20180511,86383.78622818,774902.91632748,774902.91632748,1.0185613632202,0,861286.70255566,0
20180512,154952.3490448,774902.91632748,774902.91632748,0,0,929855.26537228,0
20180513,168808.82395077,774902.91632748,774902.91632748,0,0,943711.74027824,0
20180514,130006.75545597,774902.91632748,774902.91632748,0,0,904909.67178345,0
20180515,83806.666229248,775181.80635071,775181.80635071,278.89002323151,0,858988.47257996,278.89002323151
20180516,75572.294587135,775948.97396851,775948.97396851,767.16761779785,0,851521.26855564,767.16761779785
20180517,127897.63030243,775948.97396851,775948.97396851,0,0,903846.60427094,0
20180518,88531.690594673,775948.97396851,775948.97396851,0,0,864480.66456318,0
20180519,126453.89112473,775948.97396851,775948.97396851,0,0,902402.86509323,0
20180520,150627.52980423,775948.97396851,775948.97396851,0,0,926576.50377274,0
20180521,85419.098867416,775948.97396851,775948.97396851,0,0,861368.07283592,0
20180522,102136.37191582,775948.97396851,775948.97396851,0,0,878085.34588432,0
20180523,101079.97567749,775948.97396851,775948.97396851,0,0,877028.949646,0
20180524,105703.99285984,775950.05784321,775950.05784321,1.0838747024536,0,881654.05070305,0
20180525,113746.00370693,775950.05784321,775950.05784321,0,0,889696.06155014,0
20180526,127235.32439423,775950.05784321,775950.05784321,0,0,903185.38223743,0
20180527,113428.2764492,775950.05784321,775950.05784321,0,0,889378.33429241,0
20180528,72303.924413681,777028.757164,777028.757164,1078.6993207932,0,849332.68157768,1078.6993207932
20180529,70867.250939369,777028.757164,777028.757164,0,0,847896.00810337,0
20180530,66373.709891319,786069.80722523,786069.80722523,9041.0500612259,0,852443.51711655,9438.2757692337
20180531,47745.522703171,786071.06704712,786071.06704712,1.2598218917847,0,833816.58975029,0
20180601,70092.778409004,786071.06704712,786071.06704712,0,0,856163.84545612,0
20180602,116726.12230301,786071.06704712,786071.06704712,0,0,902797.18935013,0
20180603,120852.20625305,786071.06704712,786071.06704712,0,0,906923.27330017,0
20180604,127809.36230659,786071.06704712,786071.06704712,0,0,913880.42935371,0
20180605,116299.085186,786071.06704712,786071.06704712,0,0,902370.15223312,0
20180606,81670.240336418,786071.06704712,786071.06704712,0,0,867741.30738354,0
20180607,107656.59844589,786072.19506741,786072.19506741,1.1280202865601,0,893728.7935133,0
20180608,102409.0095892,786072.19506741,786072.19506741,0,0,888481.2046566,0
20180609,128586.10856724,786072.19506741,786072.19506741,0,0,914658.30363464,0
20180610,136746.49017715,786072.19506741,786072.19506741,0,0,922818.68524456,0
20180611,118628.09283447,786072.19506741,786072.19506741,0,0,904700.28790188,0
20180612,120444.95915031,786072.19506741,786072.19506741,0,0,906517.15421772,0
20180613,79112.554267883,786072.19506741,786072.19506741,0,0,865184.74933529,0
20180614,97828.054149628,786073.23515415,786073.23515415,1.0400867462158,0,883901.28930378,0
20180615,76433.87711525,786073.23515415,786073.23515415,0,0,862507.1122694,0
20180616,111997.93355083,786073.23515415,786073.23515415,0,0,898071.16870499,0
20180617,123738.64203548,786073.23515415,786073.23515415,0,0,909811.87718964,0
20180618,78946.974596024,788563.14813805,788563.14813805,2489.9129838943,0,867510.12273407,2489.9129838943
20180619,101721.2035675,788563.14813805,788563.14813805,0,0,890284.35170555,0
20180620,105982.21905708,788564.39279366,788564.39279366,1.2446556091309,0,894546.61185074,0
20180621,65948.47655201,788564.39279366,788564.39279366,0,0,854512.86934566,0
20180622,83780.486905098,788564.39279366,788564.39279366,0,0,872344.87969875,0
20180623,70164.680458069,788564.39279366,788564.39279366,0,0,858729.07325172,0
20180624,106363.45209122,788564.39279366,788564.39279366,0,0,894927.84488487,0
20180625,69733.789452553,788564.39279366,788564.39279366,0,0,858298.18224621,0
20180626,88832.778450012,788564.39279366,788564.39279366,0,0,877397.17124367,0
20180627,96835.828534126,788564.39279366,788564.39279366,0,0,885400.22132778,0
20180628,64040.386316299,789241.43113136,789241.43113136,677.03833770752,0,853281.81744766,675.99800491333
20180629,104442.16634178,789241.43113136,789241.43113136,0,0,893683.59747314,0
20180630,92106.268931389,789241.43113136,789241.43113136,0,0,881347.70006275,0
20180701,119850.74670124,789241.43113136,789241.43113136,0,0,909092.1778326,0
20180702,133797.2417984,791145.73510265,791145.73510265,1904.3039712906,677.03833770752,924942.97690105,1904.3039712906
20180703,122173.17599678,790468.69676495,790468.69676495,0,0,912641.87276173,0
20180704,94726.230806351,790468.69676495,790468.69676495,0,0,885194.9275713,0
20180705,77217.194084167,790633.18595505,790633.18595505,164.48919010162,0,867850.38003922,164.48919010162
20180706,68911.218477249,790633.18595505,790633.18595505,0,0,859544.4044323,0
20180707,161087.76204491,790633.18595505,790633.18595505,0,0,951720.94799995,0
20180708,243668.02118969,790633.18595505,790633.18595505,0,0,1034301.2071447,0
20180709,150268.46990299,790633.18595505,790633.18595505,0,0,940901.65585804,0
20180710,86036.034209251,790633.18595505,790633.18595505,0,0,876669.2201643,0
20180711,90790.887568474,790633.18595505,790633.18595505,0,0,881424.07352352,0
20180712,84213.46368885,792264.88811398,792264.88811398,1631.7021589279,0,876478.35180283,1630.660700798
20180713,100194.46748447,792264.88811398,792264.88811398,0,0,892459.35559845,0
20180714,107664.53166199,792264.88811398,792264.88811398,0,0,899929.41977596,0
20180715,143603.01812363,825923.3145628,825923.3145628,33658.426448822,0,969526.33268642,33658.426448822
20180716,100625.16496181,825923.3145628,825923.3145628,0,0,926548.47952461,0
20180717,90782.924621582,825923.3145628,825923.3145628,0,0,916706.23918438,0
20180718,108991.84738159,825923.3145628,825923.3145628,0,0,934915.16194439,0
20180719,92058.095520973,825923.3145628,825923.3145628,0,0,917981.41008377,0
20180720,99196.852549553,825923.3145628,825923.3145628,0,0,925120.16711235,0
20180721,114967.8554821,825923.3145628,825923.3145628,0,0,940891.1700449,0
20180722,171769.9828949,825923.3145628,825923.3145628,0,0,997693.2974577,0
20180723,136557.73072147,826156.21926022,826156.21926022,232.90469741821,0,962713.94998169,230.70138835907
20180724,134053.89482594,826157.42546844,826157.42546844,1.2062082290649,1.203236579895,960211.32029438,0
20180725,78916.997526169,826157.45095444,826157.45095444,1.2287225723267,0,905074.44848061,0
20180726,263827.41248512,826157.45095444,826157.45095444,0,0,1089984.8634396,0
20180727,296426.88154221,826945.16499805,826945.16499805,787.71404361725,164.48919010162,1123372.0465403,157.708984375
20180728,69346.551959038,826780.67580795,826780.67580795,0,0,896127.22776699,0
20180729,436586.60860634,826780.67580795,826780.67580795,0,0,1263367.2844143,0
20180730,283422.45706558,828211.6123209,828211.6123209,1430.9365129471,787.71404361725,1111634.0693865,1430.9365129471
20180731,228743.41133308,827423.89827728,827423.89827728,0,0,1056167.3096104,0
20180801,253019.34994411,827423.89827728,827423.89827728,0,0,1080443.2482214,0
20180802,165077.32460976,846260.52591991,846260.52591991,18836.627642632,0,1011337.8505297,18836.627642632
20180803,160058.94413853,846260.52591991,846260.52591991,0,0,1006319.4700584,0
20180804,147460.8644371,846263.96932983,846263.96932983,3.4434099197388,0,993724.83376694,0
20180805,177292.95480442,846263.96932983,846263.96932983,0,0,1023556.9241343,0
20180806,106850.34850597,846263.96932983,846263.96932983,0,0,953114.31783581,0
20180807,159415.74032307,846263.96932983,846263.96932983,0,0,1005679.7096529,0
20180808,141111.7086792,847075.58422661,847075.58422661,811.61489677429,0,988187.29290581,810.12222576141
20180809,127535.79935074,852890.54925537,852890.54925537,5814.9650287628,0,980426.34860611,5811.5204544067
20180810,141080.44318771,852890.54925537,852890.54925537,0,0,993970.99244308,0
20180811,121725.56899643,852890.54925537,852890.54925537,0,0,974616.1182518,0
20180812,151185.0210247,852890.54925537,852890.54925537,0,0,1004075.5702801,0
20180813,147127.35638809,852890.54925537,852890.54925537,0,0,1000017.9056435,0
20180814,156612.68618011,852890.54925537,852890.54925537,0,0,1009503.2354355,0
20180815,246547.30015755,852890.54925537,852890.54925537,0,0,1099437.8494129,0
20180816,212814.83880424,852890.54925537,852890.54925537,0,0,1065705.3880596,0
20180817,197889.26726246,852890.54925537,852890.54925537,0,0,1050779.8165178,0
20180818,305770.07988644,852890.54925537,852890.54925537,0,0,1158660.6291418,0
20180819,278810.24176407,852890.54925537,852890.54925537,0,0,1131700.7910194,0
20180820,300947.04403019,852890.54925537,852890.54925537,0,0,1153837.5932856,0
20180821,212060.79014683,852890.54925537,852890.54925537,0,0,1064951.3394022,0
20180822,265778.83855152,865714.95157242,865714.95157242,12824.402317047,8565.909277916,1131493.7901239,4257.2548942566
20180823,223911.60075283,857149.0422945,857149.0422945,0,0,1081060.6430473,0
20180824,232318.31038857,857149.0422945,857149.0422945,0,0,1089467.3526831,0
20180825,331231.3910675,857149.0422945,857149.0422945,0,0,1188380.433362,0
20180826,314942.26286507,857648.28402138,857648.28402138,499.24172687531,555.40767192841,1172590.5468864,499.24172687531
20180827,187790.73869801,857092.87634945,857092.87634945,0,0,1044883.6150475,0
20180828,199617.19477654,857092.87634945,857092.87634945,0,0,1056710.071126,0
20180829,165370.87342262,857093.91717052,857093.91717052,1.0408210754395,0,1022464.7905931,0
20180830,179573.83611298,857093.91717052,857093.91717052,0,0,1036667.7532835,0
20180831,138855.48139858,857093.91717052,857093.91717052,0,0,995949.39856911,0
20180901,214425.37845135,857093.91717052,857093.91717052,0,0,1071519.2956219,0
20180902,371269.36085892,857093.91717052,857093.91717052,0,0,1228363.2780294,0
20180903,190945.88375187,857093.91717052,857093.91717052,0,0,1048039.8009224,0
20180904,137720.9420681,858509.28153515,858509.28153515,1415.364364624,0,996230.22360325,1415.364364624
20180905,161615.92229748,858509.28153515,858509.28153515,0,0,1020125.2038326,0
20180906,167714.21091557,858510.45235443,858510.45235443,1.1708192825317,0,1026224.66327,0
20180907,684984.66462612,858510.45235443,858510.45235443,0,0,1543495.1169806,0
20180908,2843966.3476372,858510.45235443,858510.45235443,0,0,3702476.7999916,0
20180909,3639929.2752724,858510.45235443,858510.45235443,0,0,4498439.7276268,0
20180910,2007736.1187372,858510.45235443,858510.45235443,0,0,2866246.5710917,0
20180911,1719643.9339952,858510.45235443,858510.45235443,0,0,2578154.3863497,0
20180912,1564178.1712656,862358.95211124,862358.95211124,3848.499756813,0,2426537.1233768,3848.499756813
20180913,1299817.7964869,862358.95211124,862358.95211124,0,0,2162176.7485981,0
20180914,1381188.0916338,862358.95211124,862358.95211124,0,0,2243547.043745,0
20180915,1828951.7812805,862358.95211124,862358.95211124,0,0,2691310.7333918,0
20180916,1677170.4242334,862358.95211124,862358.95211124,0,0,2539529.3763447,0
20180917,792559.11967564,862358.95211124,862358.95211124,0,0,1654918.0717869,0
20180918,706840.18312263,862358.95211124,862358.95211124,0,0,1569199.1352339,0
20180919,619070.38758087,875197.79926872,875197.79926872,12838.847157478,1027.4219331741,1494268.1868496,7007.5004987717
20180920,654250.65820694,880120.9184742,880120.9184742,5950.541138649,4803.9247255325,1534371.5766811,5947.0267162323
20180921,795877.58959293,875316.99374866,875316.99374866,0,0,1671194.5833416,0
20180922,1310089.9431152,875316.99374866,875316.99374866,0,0,2185406.9368639,0
20180923,1605109.4432049,875316.99374866,875316.99374866,0,0,2480426.4369535,0
20180924,698313.91250134,875316.99374866,875316.99374866,0,0,1573630.90625,0
20180925,613463.25657845,875316.99374866,875316.99374866,0,0,1488780.2503271,0
20180926,520520.75531483,882416.17733097,882416.17733097,7099.1835823059,0,1402936.9326458,7096.6431322098
20180927,516325.74453354,892045.26690483,892045.26690483,9629.0895738602,2748.1371450424,1408371.0114384,6880.9524288177
20180928,608991.02390289,889297.12975979,889297.12975979,0,0,1498288.1536627,0
20180929,872798.51030254,889297.12975979,889297.12975979,0,0,1762095.6400623,0
20180930,1027286.2266102,889297.12975979,889297.12975979,0,0,1916583.35637,0
20181001,478214.42712307,899314.95419598,899314.95419598,10017.824436188,5362.8698091507,1377529.381319,4654.954627037
20181002,443339.00034237,893952.08438683,893952.08438683,0,0,1337291.0847292,0
20181003,469793.49699116,893952.08438683,893952.08438683,0,0,1363745.581378,0
20181004,467574.74068546,893952.08438683,893952.08438683,0,0,1361526.8250723,0
20181005,423882.9407444,893952.08438683,893952.08438683,0,0,1317835.0251312,0
20181006,600050.23820972,893952.08438683,893952.08438683,0,0,1494002.3225965,0
20181007,619998.24718094,893952.08438683,893952.08438683,0,0,1513950.3315678,0
20181008,338956.93401909,893952.08438683,893952.08438683,0,0,1232909.0184059,0
20181009,360570.35201645,893952.08438683,893952.08438683,0,0,1254522.4364033,0
20181010,292670.87588215,916017.01371384,916017.01371384,22064.929327011,4886.9064245224,1208687.889596,9530.1535310745
20181011,341279.73401642,914132.50269127,914132.50269127,3002.3954019547,7646.7871141434,1255412.2367077,3002.3954019547
20181012,413515.98788548,906485.71557713,906485.71557713,0,0,1320001.7034626,0
20181013,484883.82084179,906485.71557713,906485.71557713,0,0,1391369.5364189,0
20181014,600804.08350658,906485.71557713,906485.71557713,0,0,1507289.7990837,0
20181015,530212.36546135,906485.71557713,906485.71557713,0,0,1436698.0810385,0
20181016,349125.73358917,906485.71557713,906485.71557713,0,0,1255611.4491663,0
20181017,282378.47398567,907060.05542469,907060.05542469,574.3398475647,0,1189438.5294104,574.3398475647
20181018,377175.86184406,907060.05542469,907060.05542469,0,0,1284235.9172688,0
20181019,317355.46798897,907252.28845406,907252.28845406,192.23302936554,0,1224607.756443,192.23302936554
20181020,447051.44251251,907252.28845406,907252.28845406,0,0,1354303.7309666,0
20181021,556657.22405148,907252.28845406,907252.28845406,0,0,1463909.5125055,0
20181022,289143.06078053,907252.28845406,907252.28845406,0,0,1196395.3492346,0
20181023,272811.42238712,912982.17917347,912982.17917347,5729.8907194138,0,1185793.6015606,5729.8907194138
20181024,279850.70336914,913990.55132294,913990.55132294,1008.3721494675,0,1193841.2546921,1008.3721494675
20181025,237364.73551655,913990.55132294,913990.55132294,0,0,1151355.2868395,0
20181026,306018.55665207,914071.4988699,914071.4988699,80.947546958923,0,1220090.055522,0
20181027,400756.25337315,914071.4988699,914071.4988699,0,0,1314827.752243,0
20181028,450026.75661182,914071.4988699,914071.4988699,0,0,1364098.2554817,0
20181029,326942.53647804,914071.4988699,914071.4988699,0,0,1241014.0353479,0
20181030,251241.85608673,914071.4988699,914071.4988699,0,0,1165313.3549566,0
20181031,220883.76475143,915704.25875282,915704.25875282,1632.7598829269,0,1136588.0235043,1632.7598829269
20181101,283958.08152866,915989.93407631,915989.93407631,285.67532348633,0,1199948.015605,284.45665359497
20181102,291044.97563553,915989.93407631,915989.93407631,0,0,1207034.9097118,0
20181103,302801.18757534,915989.93407631,915989.93407631,0,0,1218791.1216516,0
20181104,375964.6550808,915989.93407631,915989.93407631,0,0,1291954.5891571,0
20181105,354528.82779503,915989.93407631,915989.93407631,0,0,1270518.7618713,0
20181106,217485.79372025,915989.93407631,915989.93407631,0,0,1133475.7277966,0
20181107,174664.50640583,915989.93407631,915989.93407631,0,0,1090654.4404821,0
20181108,207384.08106804,915989.93407631,915989.93407631,0,0,1123374.0151443,0
20181109,201681.0140934,927622.6385231,927622.6385231,11632.704446793,3499.4595308304,1129303.6526165,8131.0000181198
20181110,371280.13796902,924123.17899227,924123.17899227,0,0,1295403.3169613,0
20181111,428649.12871265,924123.17899227,924123.17899227,0,0,1352772.3077049,0
20181112,309510.97422218,924123.17899227,924123.17899227,0,0,1233634.1532145,0
20181113,245992.97590256,924123.17899227,924123.17899227,0,0,1170116.1548948,0
20181114,219687.83932304,924123.17899227,924123.17899227,0,0,1143811.0183153,0
20181115,179739.30356884,924123.17899227,924123.17899227,0,0,1103862.4825611,0
20181116,175348.38304996,924123.17899227,924123.17899227,0,0,1099471.5620422,0
20181117,232830.41696072,924123.17899227,924123.17899227,0,0,1156953.595953,0
20181118,306504.7130537,924123.17899227,924123.17899227,0,0,1230627.892046,0
20181119,247570.81168461,924123.17899227,924123.17899227,0,0,1171693.9906769,0
20181120,192362.15659428,924123.17899227,924123.17899227,0,0,1116485.3355865,0
20181121,180535.6723175,924123.17899227,924123.17899227,0,0,1104658.8513098,0
20181122,169639.22701931,924124.20156288,924124.20156288,1.0225706100464,0,1093763.4285822,0
