"# ------------------------------------"
"Report: End user"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2016-01-01 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"# ------------------------------------"
id,added_storage_mb,deleted_storage_mb,added_entries,deleted_entries,added_msecs,deleted_msecs,total_entries,total_storage_mb,total_msecs
20190919,0,0,0,0,0,0,414,1185724.770031,1245510000
20190920,3158.9384450912,0,1,0,3059000,0,415,1188883.7084761,1248569000
20190921,17772.272613525,0,5,0,21007000,0,420,1206655.9810896,1269576000
20190922,0,0,0,0,0,0,420,1206655.9810896,1269576000
20190923,1.0097131729126,0,0,0,0,0,420,1206656.9908028,1269576000
20190924,23237.780508995,14902.605006218,2,0,12423000,0,422,1229894.7713118,1281999000
20190925,9619.7926845551,0,0,0,0,0,422,1224611.9589901,1281999000
20190926,2242.1586427689,6344.3065690994,1,0,5036000,0,423,1226854.1176329,1287035000
20190927,0,0,0,0,0,0,423,1220509.8110638,1287035000
20190928,0,0,0,0,0,0,423,1220509.8110638,1287035000
20190929,0,0,0,0,0,0,423,1220509.8110638,1287035000
20190930,3993.3886442184,0,1,0,4036000,0,424,1224503.199708,1291071000
20191001,0,0,0,0,0,0,424,1224503.199708,1291071000
20191002,965.34910964966,0,1,0,2700000,0,425,1225468.5488176,1293771000
20191003,0,0,0,0,0,0,425,1225468.5488176,1293771000
20191004,0,0,0,0,0,0,425,1225468.5488176,1293771000
20191005,0,0,0,0,0,0,425,1225468.5488176,1293771000
20191006,0,0,0,0,0,0,425,1225468.5488176,1293771000
20191007,0,0,0,0,0,0,425,1225468.5488176,1293771000
20191008,9562.5085268021,4735.4557447433,1,0,5309000,0,426,1235031.0573444,1299080000
20191009,0,0,0,0,0,0,426,1230295.6015997,1299080000
20191010,0,0,0,0,0,0,426,1230295.6015997,1299080000
20191011,0,0,0,0,0,0,426,1230295.6015997,1299080000
20191012,0,0,0,0,0,0,426,1230295.6015997,1299080000
20191013,1.0970916748047,0,0,0,0,0,426,1230296.6986914,1299080000
20191014,0,0,0,0,0,0,426,1230296.6986914,1299080000
20191015,4528.7702636719,0,1,0,5067000,0,427,1234825.468955,1304147000
20191016,0,0,0,0,0,0,427,1234825.468955,1304147000
20191017,0,0,0,0,0,0,427,1234825.468955,1304147000
20191018,0,0,0,0,0,0,427,1234825.468955,1304147000
20191019,0,0,0,0,0,0,427,1234825.468955,1304147000
20191020,0,0,0,0,0,0,427,1234825.468955,1304147000
20191021,0,0,0,0,0,0,427,1234825.468955,1304147000
20191022,0,0,0,0,0,0,427,1234825.468955,1304147000
20191023,0,0,0,0,0,0,427,1234825.468955,1304147000
20191024,0,0,0,0,0,0,427,1234825.468955,1304147000
20191025,0,0,0,0,0,0,427,1234825.468955,1304147000
20191026,2617.0311927795,0,1,0,3283000,0,428,1237442.5001478,1307430000
20191027,0,0,0,0,0,0,428,1237442.5001478,1307430000
20191028,0,0,0,0,0,0,428,1237442.5001478,1307430000
20191029,0,0,0,0,0,0,428,1237442.5001478,1307430000
20191030,0,0,0,0,0,0,428,1237442.5001478,1307430000
20191031,3016.9406747818,0,1,0,5567000,0,429,1240459.4408226,1312997000
20191101,0,0,0,0,0,0,429,1240459.4408226,1312997000
20191102,0,0,0,0,0,0,429,1240459.4408226,1312997000
20191103,0,0,0,0,0,0,429,1240459.4408226,1312997000
20191104,0,0,0,0,0,0,429,1240459.4408226,1312997000
20191105,0,0,0,0,0,0,429,1240459.4408226,1312997000
20191106,30116.037949562,7140.8929815292,3,0,12141000,0,432,1270575.4787722,1325138000
20191107,3415.8077840805,12387.777545929,1,0,4576000,0,433,1266850.3935747,1329714000
20191108,0,0,0,0,0,0,433,1254462.6160288,1329714000
20191109,0,0,0,0,0,0,433,1254462.6160288,1329714000
20191110,0,0,0,0,0,0,433,1254462.6160288,1329714000
20191111,0,0,0,0,0,0,433,1254462.6160288,1329714000
20191112,66660.601330757,25218.184951782,9,0,20994000,0,442,1321123.2173595,1350708000
20191113,7116.1969194412,15005.287539482,3,0,16786000,0,445,1303021.2293272,1367494000
20191114,6632.5056028366,0,0,0,0,0,445,1294648.4473906,1367494000
20191115,4103.0142431259,9649.4462776184,1,1,5580000,5567000,446,1298751.4616337,1373074000
20191116,0,0,0,0,0,0,445,1289102.0153561,1367507000
20191117,0,0,0,0,0,0,445,1289102.0153561,1367507000
20191118,790.3381023407,0,1,0,953000,0,446,1289892.3534584,1368460000
20191119,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191120,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191121,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191122,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191123,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191124,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191125,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191126,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191127,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191128,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191129,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191130,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191201,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191202,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191203,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191204,0,0,0,0,0,0,446,1289892.3534584,1368460000
20191205,5443.6696472168,0,4,0,7544000,0,450,1295336.0231056,1376004000
20191206,0,0,0,0,0,0,450,1295336.0231056,1376004000
20191207,0,0,0,0,0,0,450,1295336.0231056,1376004000
20191208,0,0,0,0,0,0,450,1295336.0231056,1376004000
20191209,1914.3191976547,0,4,0,3029000,0,454,1297250.3423033,1379033000
20191210,0,0,0,0,0,0,454,1297250.3423033,1379033000
20191211,0,0,0,0,0,0,454,1297250.3423033,1379033000
20191212,5760.4026498795,0,2,0,5014000,0,456,1303010.7449532,1384047000
20191213,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191214,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191215,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191216,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191217,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191218,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191219,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191220,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191221,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191222,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191223,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191224,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191225,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191226,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191227,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191228,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191229,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191230,0,0,0,0,0,0,456,1303010.7449532,1384047000
20191231,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200101,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200102,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200103,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200104,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200105,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200106,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200107,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200108,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200109,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200110,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200111,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200112,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200113,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200114,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200115,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200116,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200117,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200118,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200119,0,0,0,0,0,0,456,1303010.7449532,1384047000
20200120,15138.409795761,0,14,0,20832000,0,470,1318149.1547489,1404879000
20200121,0,0,0,0,0,0,470,1318149.1547489,1404879000
20200122,0,0,0,0,0,0,470,1318149.1547489,1404879000
20200123,0,0,0,0,0,0,470,1318149.1547489,1404879000
20200124,0,0,0,0,0,0,470,1318149.1547489,1404879000
20200125,0,0,0,0,0,0,470,1318149.1547489,1404879000
20200126,0,0,0,0,0,0,470,1318149.1547489,1404879000
20200127,0,0,0,0,0,0,470,1318149.1547489,1404879000
20200128,1684.8118057251,0,1,0,1481000,0,471,1319833.9665546,1406360000
20200129,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200130,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200131,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200201,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200202,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200203,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200204,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200205,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200206,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200207,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200208,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200209,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200210,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200211,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200212,0,0,0,0,0,0,471,1319833.9665546,1406360000
20200213,2406.2176437378,1311.4897785187,1,0,1072000,0,472,1322240.1841984,1407432000
20200214,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200215,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200216,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200217,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200218,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200219,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200220,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200221,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200222,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200223,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200224,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200225,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200226,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200227,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200228,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200229,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200301,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200302,0,0,0,0,0,0,472,1320928.6944199,1407432000
20200303,15217.491117477,8047.633441925,3,0,6917000,0,475,1336146.1855373,1414349000
20200304,10954.491342545,0,0,0,0,0,475,1339053.043438,1414349000
20200305,4589.6318082809,8484.7059087753,2,0,6054000,0,477,1343642.6752462,1420403000
20200306,0,0,0,0,0,0,477,1335157.9693375,1420403000
20200307,0,0,0,0,0,0,477,1335157.9693375,1420403000
20200308,0,0,0,0,0,0,477,1335157.9693375,1420403000
20200309,0,0,0,0,0,0,477,1335157.9693375,1420403000
20200310,0,0,0,0,0,0,477,1335157.9693375,1420403000
20200311,281.010846138,0,0,0,0,0,477,1335438.9801836,1420403000
20200312,5808.0268325806,0,1,0,5525000,0,478,1341247.0070162,1425928000
20200313,0,0,0,0,0,0,478,1341247.0070162,1425928000
20200314,0,0,0,0,0,0,478,1341247.0070162,1425928000
20200315,0,0,0,0,0,0,478,1341247.0070162,1425928000
20200316,0,0,0,0,0,0,478,1341247.0070162,1425928000
20200317,0,0,0,0,0,0,478,1341247.0070162,1425928000
20200318,0,0,0,0,0,0,478,1341247.0070162,1425928000
20200319,0,0,0,0,0,0,478,1341247.0070162,1425928000
20200320,8527.2051115036,5961.5280504227,1,0,3126000,0,479,1349774.2121277,1429054000
20200321,0,0,0,0,0,0,479,1343812.6840773,1429054000
20200322,0,0,0,0,0,0,479,1343812.6840773,1429054000
20200323,208.26589679718,0,1,0,214000,0,480,1344020.9499741,1429268000
20200324,13671.135044098,0,5,0,17063000,0,485,1357692.0850182,1446331000
20200325,0,0,0,0,0,0,485,1357692.0850182,1446331000
20200326,25539.084350586,0,7,0,7942000,0,492,1383231.1693687,1454273000
20200327,11086.512713432,19435.690835953,5,2,16746000,5561000,497,1394317.6820822,1471019000
20200328,0,0,0,0,0,0,495,1374881.9912462,1465458000
20200329,0,0,0,0,0,0,495,1374881.9912462,1465458000
20200330,0,0,0,0,0,0,495,1374881.9912462,1465458000
20200331,0,0,0,0,0,0,495,1374881.9912462,1465458000
20200401,0,0,0,0,0,0,495,1374881.9912462,1465458000
20200402,673.82929325104,4409.2427663803,1,2,834000,6502000,496,1375555.8205395,1466292000
20200403,0,0,0,0,0,0,494,1371146.5777731,1459790000
20200404,0,0,0,0,0,0,494,1371146.5777731,1459790000
20200405,0,0,0,0,0,0,494,1371146.5777731,1459790000
20200406,0,0,0,0,0,0,494,1371146.5777731,1459790000
20200407,0,0,0,0,0,0,494,1371146.5777731,1459790000
20200408,0,0,0,0,0,0,494,1371146.5777731,1459790000
20200409,0,0,0,0,0,0,494,1371146.5777731,1459790000
20200410,0,0,0,0,0,0,494,1371146.5777731,1459790000
20200411,0,0,0,0,0,0,494,1371146.5777731,1459790000
20200412,0,0,0,0,0,0,494,1371146.5777731,1459790000
20200413,10373.877986908,5881.8060245514,1,0,4927000,0,495,1381520.45576,1464717000
20200414,403.62024497986,0,1,0,465000,0,496,1376042.2699804,1465182000
20200415,0,0,0,0,0,0,496,1376042.2699804,1465182000
20200416,8522.9917421341,0,1,0,5624000,0,497,1384565.2617226,1470806000
20200417,15615.017457008,12129.107926369,5,0,9869000,0,502,1400180.2791796,1480675000
20200418,0,0,0,0,0,0,502,1388051.1712532,1480675000
20200419,0,0,0,0,0,0,502,1388051.1712532,1480675000
20200420,0,0,0,0,0,0,502,1388051.1712532,1480675000
20200421,0,0,0,0,0,0,502,1388051.1712532,1480675000
20200422,0,0,0,0,0,0,502,1388051.1712532,1480675000
20200423,0,0,0,0,0,0,502,1388051.1712532,1480675000
20200424,0,0,0,0,0,0,502,1388051.1712532,1480675000
20200425,0,0,0,0,0,0,502,1388051.1712532,1480675000
20200426,0,0,0,0,0,0,502,1388051.1712532,1480675000
20200427,0,0,0,0,0,0,502,1388051.1712532,1480675000
20200428,15108.313689232,0,7,0,5942000,0,509,1403159.4849424,1486617000
20200429,1823.3949594498,6485.5118646622,1,0,4057000,0,510,1404982.8799019,1490674000
20200430,27.901008605957,805.28526306152,0,0,0,0,510,1398525.2690458,1490674000
20200501,0,0,0,0,0,0,510,1397719.9837828,1490674000
20200502,0,0,0,0,0,0,510,1397719.9837828,1490674000
20200503,0,0,0,0,0,0,510,1397719.9837828,1490674000
20200504,0,0,0,0,0,0,510,1397719.9837828,1490674000
20200505,38594.787843704,11638.04175663,3,0,17834000,0,513,1436314.7716265,1508508000
20200506,2952.8072366714,6785.659236908,1,0,6855000,0,514,1427629.5371065,1515363000
20200507,0,0,0,0,0,0,514,1420843.8778696,1515363000
20200508,0,0,0,0,0,0,514,1420843.8778696,1515363000
20200509,0,0,0,0,0,0,514,1420843.8778696,1515363000
20200510,0,0,0,0,0,0,514,1420843.8778696,1515363000
20200511,2854.7797107697,0,3,0,6478000,0,517,1423698.6575804,1521841000
20200512,0,0,0,0,0,0,517,1423698.6575804,1521841000
20200513,0,0,0,0,0,0,517,1423698.6575804,1521841000
20200514,16015.431782722,3453.4399251938,0,0,0,0,517,1439714.0893631,1521841000
20200515,4375.005194664,18307.452671051,1,1,4674000,4665000,518,1440635.6546326,1526515000
20200516,0,0,0,0,0,0,517,1422328.2019615,1521850000
20200517,0,0,0,0,0,0,517,1422328.2019615,1521850000
20200518,0,0,0,0,0,0,517,1422328.2019615,1521850000
20200519,0,0,0,0,0,0,517,1422328.2019615,1521850000
20200520,0,0,0,0,0,0,517,1422328.2019615,1521850000
20200521,4495.2605352402,0,6,0,7705000,0,523,1426823.4624968,1529555000
20200522,0,0,0,0,0,0,523,1426823.4624968,1529555000
20200523,0,0,0,0,0,0,523,1426823.4624968,1529555000
20200524,0,0,0,0,0,0,523,1426823.4624968,1529555000
20200525,430.61829471588,421.55558300018,0,0,0,0,523,1427254.0807915,1529555000
20200526,1083.0807924271,0,2,0,1757000,0,525,1427915.6060009,1531312000
20200527,578.15431690216,768.25149250031,1,1,661000,658000,526,1428493.7603178,1531973000
20200528,3811.2982826233,0,1,0,6548000,0,526,1431536.8071079,1537863000
20200529,0,0,0,0,0,0,526,1431536.8071079,1537863000
20200530,0,3811.0689630508,0,1,0,6548000,526,1431536.8071079,1537863000
20200531,0,0,0,0,0,0,525,1427725.7381449,1531315000
20200601,0,0,0,0,0,0,525,1427725.7381449,1531315000
20200602,0,0,0,0,0,0,525,1427725.7381449,1531315000
20200603,6739.2550573349,0,12,0,8746000,0,537,1434464.9932022,1540061000
20200604,3328.6437807083,0,2,0,6236000,0,539,1437793.6369829,1546297000
20200605,0,0,0,0,0,0,539,1437793.6369829,1546297000
20200606,1298.3402500153,1581.8398485184,0,0,0,0,539,1439091.9772329,1546297000
20200607,0,0,0,0,0,0,539,1437510.1373844,1546297000
20200608,0,0,0,0,0,0,539,1437510.1373844,1546297000
20200609,0,0,0,0,0,0,539,1437510.1373844,1546297000
20200610,19315.447220802,3522.7901802063,8,0,25991000,0,547,1456825.5846052,1572288000
20200611,3.2929410934448,0,0,0,0,0,547,1453306.0873661,1572288000
20200612,4181.1031799316,0,1,0,4216000,0,548,1457487.190546,1576504000
20200613,0,0,0,0,0,0,548,1457487.190546,1576504000
20200614,1709.4704675674,1520.7942323685,0,0,0,0,548,1459196.6610136,1576504000
20200615,0,0,0,0,0,0,548,1457675.8667812,1576504000
20200616,7037.6561784744,0,2,0,6499000,0,550,1464713.5229597,1583003000
20200617,0,0,0,0,0,0,550,1464713.5229597,1583003000
20200618,10725.45545578,7791.1227836609,3,0,6592000,0,553,1475438.9784155,1589595000
20200619,0,0,0,0,0,0,553,1467647.8556318,1589595000
20200620,0,0,0,0,0,0,553,1467647.8556318,1589595000
20200621,0,0,0,0,0,0,553,1467647.8556318,1589595000
20200622,0,0,0,0,0,0,553,1467647.8556318,1589595000
20200623,0,0,0,0,0,0,553,1467647.8556318,1589595000
20200624,0,0,0,0,0,0,553,1467647.8556318,1589595000
20200625,1.1328496932983,0,0,0,0,0,553,1467648.9884815,1589595000
20200626,0,0,0,0,0,0,553,1467648.9884815,1589595000
20200627,0,0,0,0,0,0,553,1467648.9884815,1589595000
20200628,0,0,0,0,0,0,553,1467648.9884815,1589595000
20200629,2103.5396509171,0,4,0,2329000,0,557,1469752.5281324,1591924000
20200630,8549.5198698044,0,1,0,6706000,0,558,1478302.0480022,1598630000
20200701,1976.9083251953,6386.0063533783,0,0,0,0,558,1480278.9563274,1598630000
20200702,0,0,0,0,0,0,558,1473892.9499741,1598630000
20200703,11407.361559868,12894.494468689,0,0,0,0,558,1485300.3115339,1598630000
20200704,0,821.80715370178,0,1,0,1091000,558,1472405.8170652,1598630000
20200705,0,0,0,0,0,0,557,1471584.0099115,1597539000
20200706,0,6174.5470876694,0,2,0,5472000,557,1471584.0099115,1597539000
20200707,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200708,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200709,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200710,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200711,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200712,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200713,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200714,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200715,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200716,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200717,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200718,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200719,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200720,0,0,0,0,0,0,555,1465409.4628239,1592067000
20200721,58.406345367432,0,1,0,598000,0,556,1465467.8691692,1592665000
20200722,0,0,0,0,0,0,556,1465467.8691692,1592665000
20200723,987.10230541229,0,4,0,1184000,0,560,1466454.9714746,1593849000
20200724,0,0,0,0,0,0,560,1466454.9714746,1593849000
20200725,0,0,0,0,0,0,560,1466454.9714746,1593849000
20200726,0,0,0,0,0,0,560,1466454.9714746,1593849000
20200727,0,0,0,0,0,0,560,1466454.9714746,1593849000
20200728,0,0,0,0,0,0,560,1466454.9714746,1593849000
20200729,0,0,0,0,0,0,560,1466454.9714746,1593849000
20200730,0,0,0,0,0,0,560,1466454.9714746,1593849000
20200731,0,0,0,0,0,0,560,1466454.9714746,1593849000
20200801,0,0,0,0,0,0,560,1466454.9714746,1593849000
